16505_Data_Header_Begin
Frame 10:Slot E:Analyzer<E>:V30
Hex                                     
8
Frame 10:Slot E:Analyzer<E>:V32
Hex                                     
8
Frame 10:Slot E:Analyzer<E>:V33
Hex                                     
8
16505_Data_Header_End
06 0B 58 
06 0B 5A 
06 0B 5C 
06 0B 5E 
06 0B 60 
06 0B 62 
06 0B 64 
06 0B 66 
06 0B 68 
06 0B 6A 
06 0B 6C 
06 0B 6E 
06 0B 70 
06 0B 72 
06 0B 74 
06 0B 76 
06 0B 78 
06 0B 7A 
06 0B 7C 
06 0B 7E 
06 0B 80 
06 0B 82 
06 0B 84 
06 0B 86 
06 0B 88 
06 0B 8A 
06 0B 8C 
06 0B 8E 
06 0B 90 
06 0B 92 
06 0B 94 
06 0B 96 
06 0B 98 
06 0B 9A 
06 0B 9C 
06 0B 9E 
06 0B A0 
06 0B A2 
06 0B A4 
06 0B A6 
06 0B A8 
06 0B AA 
06 0B AC 
06 0B AE 
06 0B B0 
06 0B B2 
06 0B B4 
06 0B B6 
06 0B B8 
06 0B BA 
06 0B BC 
06 0B BE 
06 0B C0 
06 0B C2 
06 0B C4 
06 0B C6 
06 0B C8 
06 0B CA 
06 0B CC 
06 0B CE 
06 0B D0 
06 0B D2 
06 0B D4 
06 0B D6 
06 0B D8 
06 0B DA 
06 0B DC 
06 0B DE 
06 0B E0 
06 0B E2 
06 0B E4 
06 0B E6 
86 0B E8 
86 0B EA 
86 0B EC 
86 0B EE 
86 0B F0 
86 0B F2 
86 0B F4 
86 0B F6 
86 0B F8 
86 0B FA 
86 0B FC 
86 0B FE 
86 0C 00 
86 0C 02 
86 0C 04 
86 0C 06 
86 0C 08 
86 0C 0A 
86 0C 0C 
86 0C 0E 
86 0C 10 
86 0C 12 
86 0C 14 
86 0C 16 
86 0C 18 
86 0C 1A 
86 0C 1C 
86 0C 1E 
86 0C 20 
86 0C 22 
86 0C 24 
86 0C 26 
86 0C 28 
86 0C 2A 
86 0C 2C 
86 0C 2E 
0E 0C 30 
0E 0C 32 
16 0C 34 
1E 0C 36 
